id;Severity;age_classes;day_week;hour;impact1_classes;make;man_coll;month;speed_classes;rest_use;reljct2
1268;0;11;3;8;13;8.0;2;8;5;3.0;12
1269;1;5;6;20;1;7.0;1;8;5;1.0;1
1270;1;3;1;13;13;8.0;4;8;4;1.0;2
1271;1;8;5;12;13;10.0;4;8;4;3.0;8
1272;1;8;6;20;1;7.0;1;8;5;1.0;1
1273;0;5;2;20;13;4.0;4;9;5;1.0;3
1276;0;4;3;4;13;8.0;2;8;6;1.0;1
1279;1;4;6;17;13;10.0;4;5;4;3.0;2
1280;0;2;5;24;13;4.0;4;8;3;1.0;2
1285;1;9;7;10;7;7.0;2;9;3;1.0;1
1288;0;10;4;9;2;7.0;4;9;4;3.0;2
1291;1;6;5;21;1;2.0;1;9;5;3.0;1
1292;1;9;6;15;13;7.0;1;9;5;3.0;1
1293;1;5;7;20;11;7.0;1;9;3;3.0;2
1294;1;8;1;13;13;7.0;3;9;2;2.0;1
1295;0;5;7;17;13;8.0;2;7;7;1.0;1
1297;0;3;7;24;13;10.0;4;9;4;1.0;1
1300;0;3;7;24;13;4.0;4;9;5;1.0;2
1302;1;3;4;23;13;10.0;2;9;6;1.0;1
1304;1;8;6;20;13;7.0;4;9;4;3.0;2
1306;1;5;4;14;10;4.0;5;9;5;3.0;1
1307;1;5;4;14;4;2.0;5;9;5;3.0;1
1308;0;4;5;24;13;2.0;4;9;6;3.0;2
1310;1;8;1;9;11;2.0;4;7;3;3.0;2
1311;1;7;1;16;2;10.0;4;9;4;1.0;2
1313;1;9;1;9;11;4.0;4;9;4;3.0;2
1314;0;6;3;7;13;2.0;1;9;4;1.0;1
1316;1;4;7;20;13;4.0;4;7;3;1.0;2
1317;0;6;3;20;1;7.0;1;9;4;1.0;1
1320;1;9;3;11;1;10.0;1;10;5;1.0;1
1322;0;3;1;4;13;4.0;2;10;6;3.0;1
1325;0;11;2;8;13;2.0;4;9;4;1.0;2
1326;0;10;3;18;13;10.0;4;10;4;3.0;2
1330;1;3;7;2;13;7.0;4;4;5;3.0;2
1332;1;3;3;17;10;7.0;4;10;2;1.0;8
1334;0;8;6;16;13;4.0;3;9;3;3.0;1
1341;1;5;7;2;13;2.0;1;7;4;3.0;1
1344;0;2;2;22;13;8.0;4;10;7;1.0;2
1345;1;9;2;14;13;7.0;4;10;4;3.0;2
1348;1;5;1;24;13;10.0;4;10;4;1.0;2
1352;0;2;1;24;4;2.0;1;10;3;1.0;3
1354;1;10;1;17;13;7.0;4;10;4;1.0;2
1355;1;5;3;7;13;4.0;4;10;4;1.0;2
1356;1;5;6;24;13;7.0;4;10;3;1.0;8
1357;1;3;7;2;13;2.0;1;3;5;1.0;1
1358;0;8;1;19;13;7.0;4;10;2;3.0;2
1360;0;5;1;20;13;8.0;4;10;5;1.0;2
1361;1;5;3;21;13;10.0;2;10;5;1.0;1
1364;0;3;1;4;13;4.0;1;9;6;3.0;1
1365;1;6;7;18;13;7.0;4;10;4;1.0;2
1366;1;10;4;16;22;8.0;6;10;4;3.0;8
1367;0;6;6;24;13;4.0;1;11;6;3.0;1
1369;1;8;6;22;1;3.0;1;10;3;1.0;1
1371;1;9;7;13;13;7.0;4;11;4;1.0;2
1372;1;8;7;24;4;2.0;4;11;3;3.0;2
1374;1;9;6;19;13;7.0;4;10;4;1.0;2
1376;1;8;6;14;13;3.0;4;10;3;3.0;2
1379;1;3;2;17;23;8.0;4;11;4;2.0;8
1381;1;7;1;16;1;7.0;1;8;4;3.0;3
1382;0;7;6;22;13;10.0;3;12;4;1.0;1
1384;1;7;7;18;21;7.0;5;11;3;1.0;1
1387;1;5;5;20;13;2.0;4;8;3;3.0;2
1388;0;8;5;20;1;7.0;1;11;4;1.0;1
1389;0;6;7;3;1;4.0;1;11;6;1.0;5
1390;0;8;1;17;13;7.0;4;11;2;3.0;2
1392;1;8;2;14;13;2.0;3;11;3;1.0;2
1393;0;12;7;12;13;7.0;4;11;4;3.0;2
1395;1;10;5;15;13;7.0;2;11;4;1.0;2
1396;1;3;1;21;13;2.0;4;11;7;1.0;2
1397;1;6;4;21;13;4.0;4;4;4;1.0;2
1398;0;3;3;14;13;8.0;4;7;7;1.0;2
1407;0;11;1;15;13;7.0;4;11;4;1.0;1
1412;0;3;4;16;1;4.0;1;11;4;3.0;2
1416;1;8;7;17;13;10.0;2;10;5;3.0;1
1417;0;4;7;18;13;8.0;4;11;4;1.0;2
1419;0;5;4;5;13;7.0;1;12;5;3.0;1
1420;1;3;4;20;13;8.0;4;8;5;1.0;2
1421;0;3;6;19;13;8.0;4;10;3;1.0;2
1422;0;6;1;24;7;4.0;2;12;2;1.0;2
1423;1;5;4;18;13;8.0;2;12;6;3.0;1
1425;1;7;7;1;13;7.0;1;12;4;3.0;3
1427;1;9;5;24;13;7.0;4;11;4;3.0;5
1428;1;6;7;23;13;4.0;4;12;5;1.0;2
1429;1;13;2;14;13;7.0;4;12;2;1.0;8
1430;0;4;3;23;13;2.0;2;12;5;1.0;3
1431;1;4;3;23;7;4.0;2;12;4;1.0;3
1432;1;7;4;16;7;10.0;7;12;3;1.0;2
1434;1;8;2;13;13;1.0;4;12;4;1.0;2
1436;0;4;6;3;13;10.0;2;12;5;1.0;1
1438;1;10;6;15;13;10.0;3;12;3;1.0;2
1439;1;7;6;19;1;7.0;1;12;4;3.0;1
1441;0;6;4;17;13;4.0;4;10;5;3.0;2
1443;1;5;6;23;13;7.0;2;12;3;3.0;1
1444;1;4;6;23;7;7.0;2;12;2;1.0;1
1447;0;10;1;14;13;7.0;1;11;4;3.0;1
1448;1;6;7;12;13;2.0;2;12;7;1.0;1
1450;1;8;1;19;13;2.0;2;12;4;3.0;3
1451;1;3;5;11;13;2.0;4;12;4;1.0;2
1454;0;4;6;2;13;2.0;1;11;4;3.0;1
1456;1;5;5;21;13;4.0;4;11;5;1.0;2
1457;1;8;1;16;10;7.0;4;8;3;3.0;2
1461;0;6;1;20;13;7.0;2;10;5;3.0;1
1462;1;4;1;20;10;4.0;2;10;5;1.0;1
1463;1;7;7;17;13;7.0;4;12;4;3.0;2
1464;1;6;7;17;13;7.0;4;12;4;3.0;2
1467;1;4;7;12;13;4.0;4;10;4;3.0;8
1468;1;7;4;6;13;2.0;3;12;4;3.0;2
1517;0;5;1;22;7;8.0;2;5;2;1.0;12
1521;1;3;2;21;7;10.0;2;5;2;1.0;1
1537;1;10;4;14;13;2.0;1;7;4;1.0;1
1558;1;3;1;1;13;2.0;4;8;6;1.0;2
1594;1;9;6;15;7;8.0;2;11;2;1.0;8
1628;0;7;5;21;13;7.0;4;3;4;3.0;5
1644;1;4;1;14;7;4.0;2;10;3;2.0;1
1651;0;3;7;1;1;7.0;1;5;4;3.0;2
1666;1;6;1;16;13;7.0;2;11;5;3.0;1
1675;0;10;2;16;13;7.0;4;3;4;3.0;2
1697;1;10;7;9;1;2.0;1;5;4;3.0;1
1698;0;6;7;16;13;2.0;4;5;3;3.0;2
1709;1;9;2;23;13;7.0;1;6;6;3.0;1
1714;1;3;5;12;13;10.0;4;6;6;3.0;2
1717;0;8;7;22;10;7.0;4;7;3;3.0;2
1720;1;5;1;18;13;8.0;4;6;4;3.0;2
1722;1;4;1;3;13;4.0;1;7;7;3.0;1
1728;1;10;6;14;13;7.0;4;7;4;3.0;8
1729;1;8;3;16;13;7.0;4;7;4;2.0;8
1731;1;4;7;12;13;2.0;4;7;3;2.0;2
1733;1;10;1;15;13;2.0;3;7;4;1.0;1
1740;0;5;5;1;7;7.0;2;7;4;3.0;1
1741;0;3;5;1;13;2.0;2;7;2;3.0;1
1743;0;4;1;19;10;4.0;4;7;7;2.0;8
1745;0;6;1;1;7;7.0;2;8;2;3.0;3
1749;1;7;7;14;1;7.0;1;8;4;3.0;1
1755;1;8;6;16;13;10.0;4;6;4;1.0;2
1756;1;4;3;16;13;2.0;4;6;3;2.0;2
1759;1;10;5;11;13;8.0;4;9;4;3.0;2
1765;0;7;2;11;13;2.0;3;9;4;3.0;2
1771;1;7;1;20;13;8.0;3;7;3;3.0;2
1773;1;6;7;19;13;7.0;4;7;3;3.0;2
1779;1;4;7;23;13;7.0;4;8;4;3.0;2
1787;1;5;7;14;13;2.0;3;7;4;3.0;1
1807;1;10;2;11;13;2.0;4;8;3;1.0;2
1812;1;4;3;21;13;4.0;4;9;4;3.0;2
1831;0;7;7;20;13;2.0;4;10;4;3.0;2
1834;0;8;4;23;18;4.0;5;8;6;3.0;1
1837;1;7;1;14;1;11.0;1;12;3;1.0;1
1998;1;9;4;15;2;7.0;4;2;3;3.0;2
2000;1;4;2;18;1;8.0;1;5;6;3.0;1
2007;0;8;4;19;13;2.0;4;6;3;3.0;2
2011;1;3;3;15;13;4.0;4;7;6;3.0;2
2013;0;3;7;22;1;2.0;1;7;5;3.0;1
2016;0;7;6;15;13;8.0;4;8;2;3.0;4
2021;1;3;5;23;13;10.0;1;9;7;3.0;1
2023;1;9;7;11;13;7.0;2;9;4;3.0;8
2037;0;8;2;15;13;7.0;1;2;7;3.0;1
2038;0;9;6;14;13;10.0;1;3;4;1.0;1
2040;0;6;7;16;13;7.0;1;4;5;3.0;1
2046;1;9;1;8;13;7.0;3;5;5;3.0;2
2050;1;7;2;18;13;10.0;1;5;3;3.0;1
2051;1;12;7;18;1;2.0;1;5;2;1.0;5
2065;1;8;3;14;13;2.0;1;7;4;3.0;1
2071;1;10;7;18;13;7.0;1;7;4;3.0;1
2077;0;7;7;2;21;4.0;1;7;3;3.0;1
2088;0;5;4;11;13;4.0;4;8;3;3.0;2
2090;1;6;6;19;13;2.0;2;7;4;3.0;3
2091;0;8;6;23;1;7.0;1;9;4;3.0;1
2103;1;5;3;14;13;7.0;1;10;5;1.0;1
2109;1;3;3;19;13;4.0;4;10;4;1.0;2
2112;1;5;5;5;13;4.0;4;1;5;1.0;2
2116;1;3;5;6;15;4.0;1;3;5;1.0;1
2121;0;4;3;19;13;2.0;4;4;4;3.0;2
2122;1;7;4;8;13;7.0;1;4;4;1.0;1
2126;0;3;1;10;13;8.0;3;4;4;1.0;1
2127;0;8;7;17;13;8.0;3;4;4;1.0;1
2128;0;4;7;17;13;8.0;3;4;4;1.0;1
2130;0;6;7;10;12;7.0;4;4;4;2.0;2
2136;1;7;1;20;13;7.0;4;5;4;2.0;8
2137;0;8;7;21;1;2.0;1;5;4;1.0;1
2138;1;8;7;21;1;7.0;1;5;4;1.0;1
2139;0;4;6;7;13;8.0;4;5;4;1.0;2
2140;0;7;2;12;7;7.0;7;5;4;1.0;2
2141;0;8;4;22;1;7.0;1;5;3;2.0;5
2143;0;9;7;22;1;4.0;1;4;5;1.0;5
2147;0;12;1;10;1;10.0;1;5;4;1.0;1
2148;0;7;2;8;7;2.0;2;5;3;2.0;1
2149;1;7;3;20;15;7.0;1;5;3;1.0;3
2151;0;4;5;21;13;2.0;3;6;5;1.0;1
2153;0;9;6;7;13;2.0;4;6;5;1.0;2
2159;0;7;5;22;13;3.0;4;8;4;1.0;2
2165;1;4;6;12;13;4.0;4;8;5;1.0;8
2166;1;10;3;22;13;7.0;4;8;4;1.0;2
2170;0;10;7;12;13;8.0;1;10;4;3.0;1
2171;0;5;1;19;13;2.0;4;10;4;1.0;7
2172;0;5;4;17;13;2.0;4;10;5;1.0;2
2176;1;9;2;17;13;2.0;4;11;3;1.0;2
2179;0;7;3;18;13;4.0;1;12;7;1.0;1
2180;0;8;6;16;18;7.0;5;7;4;1.0;5
2183;1;4;3;18;13;4.0;4;12;4;1.0;2
2188;1;10;7;13;13;2.0;4;5;4;1.0;8
2226;1;4;2;20;13;4.0;2;4;7;1.0;1
2283;0;7;6;19;13;7.0;1;11;3;1.0;1
2287;1;6;2;18;7;7.0;2;11;2;2.0;3
2303;1;7;1;19;13;2.0;4;7;3;1.0;8
2311;0;7;1;20;13;2.0;1;9;6;1.0;1
2326;0;6;2;18;15;10.0;1;8;4;2.0;1
2330;1;8;4;23;13;10.0;1;6;6;1.0;8
2331;1;10;3;13;13;7.0;4;6;6;1.0;2
2333;0;7;1;21;13;7.0;2;4;6;1.0;1
2336;1;5;7;12;13;4.0;2;4;6;2.0;1
2338;1;4;7;15;13;7.0;4;5;6;1.0;8
2339;0;9;6;14;1;2.0;1;5;6;2.0;1
2340;0;5;5;19;13;4.0;3;5;6;2.0;1
2341;0;3;3;4;13;10.0;2;5;6;2.0;1
2342;1;4;6;2;13;4.0;2;5;6;2.0;3
2343;0;4;6;2;7;4.0;2;5;6;2.0;3
2345;1;7;6;23;13;7.0;3;5;6;2.0;8
2346;1;8;1;13;4;7.0;5;5;6;2.0;12
2347;1;3;2;12;13;3.0;4;5;6;2.0;8
2348;0;5;7;16;13;4.0;4;5;6;2.0;2
2349;0;9;6;13;13;4.0;4;5;6;2.0;2
2350;0;8;7;14;1;7.0;1;5;6;2.0;2
2351;0;3;2;24;1;7.0;1;6;6;2.0;1
2355;0;9;7;21;4;7.0;1;6;6;2.0;1
2356;0;7;1;19;1;10.0;1;6;6;2.0;1
2357;0;4;2;21;13;4.0;4;6;6;2.0;2
2358;0;12;3;17;10;7.0;4;6;6;2.0;2
2359;1;8;4;16;1;7.0;1;6;6;2.0;5
2360;0;4;5;23;13;2.0;2;6;6;2.0;1
2361;0;8;7;18;13;2.0;2;6;6;2.0;8
2362;0;4;1;17;13;10.0;3;6;6;2.0;8
2364;1;7;3;21;13;11.0;3;6;6;2.0;1
2365;1;8;1;18;1;7.0;4;6;6;2.0;1
2366;0;7;3;21;13;7.0;1;6;6;2.0;1
2367;1;10;3;11;13;10.0;1;6;6;2.0;3
2368;1;9;4;24;13;7.0;1;6;6;2.0;1
2369;1;9;4;18;1;7.0;1;6;6;2.0;1
2370;0;7;3;18;13;7.0;4;6;6;2.0;8
2372;1;8;3;9;2;8.0;1;7;6;2.0;1
2373;0;7;3;6;13;2.0;1;7;6;2.0;1
2374;1;8;2;15;13;2.0;4;7;6;2.0;2
2378;1;10;7;13;13;7.0;1;7;6;2.0;1
2383;0;8;6;14;13;7.0;4;7;6;2.0;2
2385;1;7;1;13;13;4.0;2;7;6;2.0;3
2386;0;9;1;14;13;8.0;4;7;6;2.0;1
2388;0;7;1;17;18;7.0;4;8;6;2.0;8
2389;1;9;6;10;13;7.0;2;8;6;2.0;12
2392;1;11;2;13;1;7.0;1;8;6;2.0;8
2396;0;8;7;18;1;7.0;1;8;6;2.0;1
2399;1;7;4;13;1;7.0;1;5;6;2.0;2
2400;1;9;5;21;1;7.0;1;7;6;2.0;1
2401;0;7;1;20;13;2.0;3;8;6;2.0;2
2402;1;8;3;17;13;2.0;3;8;6;2.0;8
2403;1;7;6;17;1;7.0;1;8;6;2.0;1
2404;0;7;7;3;2;4.0;1;8;6;2.0;1
2407;0;3;5;18;13;2.0;4;8;6;2.0;8
2409;1;8;7;22;12;2.0;6;8;6;2.0;1
2411;1;5;1;3;12;2.0;1;8;6;2.0;1
2414;0;8;1;19;13;7.0;3;8;6;2.0;8
2418;0;10;1;12;13;7.0;2;8;6;2.0;3
2420;0;8;7;13;1;7.0;1;9;6;1.0;12
2421;0;9;1;9;4;10.0;4;9;6;2.0;2
2422;1;1;7;17;13;8.0;4;9;6;2.0;8
2423;1;9;7;14;13;7.0;2;9;6;2.0;1
2424;1;11;1;12;7;7.0;2;9;6;2.0;1
2426;0;9;3;7;10;7.0;6;9;6;2.0;1
2427;1;9;4;22;13;4.0;3;6;6;2.0;8
2428;0;7;2;16;13;7.0;2;7;6;2.0;1
2430;0;8;3;20;13;3.0;1;9;6;2.0;1
2435;1;3;3;22;13;4.0;4;8;6;2.0;2
2442;0;9;2;19;13;2.0;1;10;6;2.0;1
2443;0;7;7;13;1;8.0;1;10;6;2.0;1
2448;0;8;7;16;10;2.0;1;11;6;2.0;1
2458;1;5;4;16;13;2.0;2;5;5;3.0;1
2461;0;4;1;18;1;2.0;1;6;4;3.0;1
2465;1;10;1;12;6;10.0;5;6;2;3.0;1
2472;1;5;6;10;12;10.0;1;7;4;3.0;1
2477;0;10;5;13;13;4.0;2;7;2;3.0;8
2479;0;7;2;12;2;7.0;1;8;4;3.0;1
2482;1;10;2;17;13;7.0;3;8;5;3.0;1
2485;1;3;5;6;13;10.0;1;8;4;2.0;1
2488;0;7;6;14;13;10.0;2;9;4;2.0;3
2490;1;10;7;15;13;2.0;1;9;4;2.0;1
2495;1;8;6;20;18;7.0;4;9;2;2.0;2
2501;1;10;5;8;1;10.0;1;8;3;2.0;12
2504;1;14;7;14;3;7.0;1;1;4;1.0;1
2505;1;9;7;18;13;7.0;4;2;4;1.0;2
2506;1;10;7;15;13;8.0;4;3;2;1.0;1
2507;0;7;1;18;13;7.0;3;3;5;1.0;1
2508;0;3;1;20;12;4.0;4;3;5;1.0;2
2509;1;3;1;20;13;4.0;4;3;6;1.0;2
2515;1;7;7;20;13;7.0;1;4;3;1.0;1
2516;0;3;3;7;13;2.0;3;4;2;1.0;2
2519;1;11;6;12;13;7.0;1;4;2;1.0;1
2522;1;11;5;11;13;7.0;3;4;3;1.0;1
2524;1;4;6;18;13;7.0;4;5;5;1.0;2
2525;0;4;7;18;13;8.0;3;4;4;1.0;1
2531;0;6;7;21;13;7.0;2;5;3;1.0;1
2533;0;4;2;16;13;2.0;1;5;4;3.0;2
2535;0;3;6;21;13;3.0;1;6;6;1.0;1
2538;1;12;2;11;2;1.0;4;6;4;1.0;2
2542;0;7;1;18;13;3.0;3;7;4;1.0;1
2550;0;7;1;20;13;8.0;1;8;5;1.0;1
2565;0;9;4;18;10;10.0;4;10;4;1.0;2
2570;0;8;7;12;13;7.0;3;12;4;1.0;1
2571;0;6;4;16;13;2.0;4;2;5;1.0;2
2572;0;9;5;18;1;7.0;1;2;4;1.0;1
2573;0;7;6;21;13;7.0;1;3;3;3.0;1
2576;0;6;5;17;1;7.0;1;3;3;1.0;5
2578;0;6;1;4;13;2.0;1;4;6;1.0;1
2580;0;5;7;1;13;4.0;1;4;4;1.0;5
2582;0;9;7;12;13;7.0;4;4;4;1.0;8
2589;0;7;1;16;7;7.0;2;5;5;2.0;1
2592;1;7;1;15;15;7.0;1;6;4;1.0;1
2595;1;3;6;18;13;4.0;4;6;3;3.0;2
2602;1;7;5;19;15;7.0;1;7;4;2.0;1
2604;1;3;6;18;13;8.0;4;7;5;1.0;2
2605;1;10;6;18;13;7.0;4;7;4;2.0;1
2608;1;8;7;23;13;7.0;1;7;4;1.0;1
2609;1;4;3;16;13;4.0;1;7;4;1.0;3
2611;0;4;7;22;1;8.0;1;7;5;1.0;1
2612;1;9;3;5;13;8.0;1;7;4;1.0;1
2613;0;9;4;17;13;7.0;1;8;5;1.0;1
2615;1;10;6;11;13;7.0;3;8;2;1.0;2
2617;1;8;4;20;1;7.0;1;7;6;1.0;1
2619;1;10;4;17;1;7.0;1;8;5;1.0;1
2621;0;10;4;17;1;7.0;1;8;4;1.0;1
2623;1;11;1;19;13;2.0;1;8;4;1.0;1
2625;0;8;5;13;1;2.0;1;9;5;1.0;1
2627;1;4;1;18;13;7.0;1;7;4;1.0;1
2631;0;4;5;21;1;8.0;1;9;5;1.0;12
2632;0;8;2;14;1;10.0;1;9;4;1.0;1
2633;1;4;2;8;1;8.0;1;9;4;1.0;2
2634;1;9;7;10;1;10.0;1;8;3;1.0;3
2635;0;11;5;15;1;7.0;1;9;5;3.0;1
2637;0;4;2;11;1;8.0;1;9;4;1.0;1
2639;1;7;1;13;13;7.0;2;10;4;1.0;12
2640;0;7;2;12;1;2.0;1;10;4;1.0;1
2641;1;5;7;18;1;7.0;1;10;5;2.0;1
2643;0;4;7;14;1;8.0;1;10;5;1.0;1
2644;0;11;2;19;1;7.0;1;10;4;1.0;1
2646;0;10;1;13;1;2.0;1;10;5;1.0;1
2648;1;4;5;19;1;2.0;1;10;5;1.0;1
2649;0;2;1;2;13;10.0;1;11;5;1.0;1
2650;0;7;7;12;13;7.0;3;11;4;1.0;3
2652;1;7;7;23;13;7.0;1;11;4;1.0;1
2653;1;4;5;17;13;8.0;4;11;5;1.0;2
2655;1;8;6;17;15;7.0;1;12;6;2.0;1
2659;0;9;6;13;12;7.0;1;6;5;3.0;1
2673;0;9;7;18;13;2.0;6;8;5;1.0;1
2704;0;6;5;17;13;2.0;4;1;4;1.0;8
2706;0;8;6;16;13;10.0;1;2;4;1.0;1
2707;0;4;1;16;13;7.0;4;2;5;1.0;2
2710;0;3;7;19;1;2.0;1;3;4;1.0;2
2711;1;3;4;18;1;8.0;1;3;4;1.0;2
2713;1;9;4;11;13;10.0;4;3;4;1.0;2
2714;1;4;2;17;13;4.0;4;1;4;1.0;2
2715;1;10;4;22;15;4.0;1;4;4;1.0;1
2716;1;7;6;13;2;8.0;5;5;5;1.0;12
2717;1;8;7;8;13;7.0;4;5;4;1.0;2
2720;0;7;6;19;4;4.0;1;6;6;1.0;1
2721;0;9;3;17;12;8.0;1;6;5;1.0;1
2722;1;9;2;17;13;7.0;1;6;4;1.0;1
2725;0;6;4;11;13;2.0;4;7;4;1.0;2
2726;0;6;5;24;1;7.0;1;7;3;1.0;1
2729;1;10;7;17;13;7.0;1;7;4;1.0;1
2731;1;3;3;17;1;4.0;1;8;4;1.0;2
2732;0;3;7;19;13;4.0;4;9;5;1.0;8
2734;1;4;5;19;1;8.0;1;9;4;1.0;1
2737;1;3;4;16;13;2.0;4;10;4;1.0;2
2739;1;5;2;20;13;7.0;3;10;4;2.0;2
2750;1;7;1;19;13;7.0;1;7;3;3.0;2
2756;1;7;5;19;13;2.0;4;10;4;3.0;8
2801;0;7;7;17;10;3.0;1;5;2;2.0;1
2816;1;3;2;10;13;8.0;4;8;4;1.0;4
2861;1;4;1;18;10;7.0;4;3;3;3.0;3
2925;1;4;3;17;13;4.0;4;4;3;1.0;2
2942;1;6;2;21;13;4.0;4;6;3;1.0;8
2946;1;7;1;12;10;7.0;4;6;4;1.0;2
2955;1;4;5;10;13;2.0;4;5;6;1.0;2
2999;1;6;7;16;13;4.0;4;7;3;1.0;1
3021;0;6;5;2;13;10.0;1;8;4;1.0;1
3029;1;7;4;3;13;2.0;1;8;4;1.0;1
3035;1;5;6;20;13;7.0;4;8;3;1.0;2
3042;1;8;6;12;13;7.0;1;9;4;1.0;1
3070;1;6;6;16;13;4.0;4;9;3;1.0;8
3079;1;7;4;11;8;8.0;1;11;3;2.0;1
3098;1;7;6;17;13;2.0;4;1;4;1.0;2
3100;1;4;7;15;13;4.0;1;1;5;1.0;1
3101;1;3;1;11;13;4.0;4;1;4;1.0;7
3102;0;3;7;18;1;2.0;1;2;6;1.0;1
3104;0;8;1;16;13;10.0;1;2;4;1.0;1
3105;1;9;7;16;10;7.0;5;2;3;1.0;1
3106;0;6;7;15;13;10.0;4;2;7;1.0;7
3108;1;5;1;12;13;4.0;4;2;3;1.0;8
3109;0;3;7;14;13;2.0;4;2;3;1.0;2
3110;1;4;3;18;13;4.0;1;3;5;1.0;1
3112;1;6;5;11;13;8.0;1;3;6;1.0;1
3113;1;4;7;1;13;4.0;4;4;4;1.0;8
3114;1;11;6;10;1;10.0;1;4;4;1.0;1
3115;1;10;2;21;4;8.0;1;4;4;1.0;1
3116;0;5;7;21;13;4.0;4;4;4;1.0;2
3117;0;11;1;10;13;10.0;4;4;3;1.0;2
3120;0;9;1;20;13;7.0;4;4;4;1.0;4
3121;1;7;7;14;1;8.0;1;4;4;1.0;1
3123;1;10;3;11;13;10.0;4;4;4;1.0;2
3124;1;10;2;20;1;7.0;1;5;5;1.0;1
3125;1;8;5;15;13;2.0;3;5;4;1.0;1
3127;0;4;6;21;4;8.0;3;5;4;1.0;1
3128;0;6;3;13;13;2.0;1;5;7;1.0;1
3129;1;3;3;11;13;2.0;4;5;3;1.0;2
3132;0;5;6;18;13;7.0;1;5;5;1.0;1
3135;0;7;3;17;13;2.0;4;5;4;1.0;2
3137;1;8;6;14;13;2.0;3;5;4;1.0;1
3140;0;5;1;15;13;2.0;4;5;4;1.0;2
3142;0;3;7;21;13;10.0;3;5;4;1.0;1
3144;1;10;5;4;1;7.0;1;6;4;1.0;1
3145;0;5;6;12;13;4.0;3;6;5;1.0;2
3146;0;4;1;24;13;4.0;3;6;4;1.0;1
3149;0;6;1;23;13;10.0;2;6;7;1.0;1
3150;1;7;3;1;13;7.0;1;6;3;1.0;2
3151;1;11;2;12;13;10.0;1;6;4;1.0;1
3156;1;5;4;6;13;4.0;4;6;4;1.0;8
3157;1;7;7;22;13;11.0;3;6;4;1.0;8
3161;0;4;6;21;13;4.0;1;6;7;1.0;1
3162;0;4;6;3;13;7.0;2;6;4;1.0;1
3163;1;4;5;15;13;8.0;3;6;6;1.0;1
3164;1;9;7;15;13;2.0;4;3;3;1.0;8
3165;1;10;1;13;13;7.0;2;4;3;1.0;1
3166;1;6;3;13;13;2.0;1;4;3;1.0;1
3167;0;3;5;16;13;10.0;4;6;6;1.0;2
3168;1;8;7;18;1;7.0;1;6;3;1.0;1
3169;1;6;4;14;13;1.0;4;7;4;1.0;4
3170;0;12;4;10;10;7.0;6;7;4;1.0;1
3171;0;4;1;5;13;2.0;1;7;7;1.0;2
3172;0;8;3;7;13;7.0;3;7;4;1.0;1
3174;1;5;6;16;10;8.0;6;7;6;1.0;1
3175;0;10;7;14;13;7.0;2;7;5;1.0;1
3176;0;6;7;14;10;7.0;2;7;5;1.0;1
3177;0;9;7;14;13;7.0;2;7;5;1.0;1
3179;0;6;7;14;13;7.0;2;7;5;1.0;1
3180;0;7;7;12;13;10.0;4;7;4;1.0;3
3182;1;4;3;11;13;10.0;4;7;3;1.0;3
3183;1;8;6;20;13;7.0;4;7;4;1.0;4
3186;0;4;7;3;13;10.0;1;7;5;1.0;1
3187;0;8;4;18;13;1.0;1;7;4;1.0;1
3188;1;9;5;18;13;8.0;2;7;4;1.0;1
3190;1;7;6;21;13;2.0;1;7;4;1.0;1
3191;1;9;1;18;4;7.0;1;7;4;1.0;1
3201;1;8;3;7;13;2.0;4;5;4;1.0;2
3202;1;7;6;15;12;7.0;6;6;3;1.0;1
3203;1;6;7;16;13;4.0;1;7;6;1.0;1
3205;0;5;7;11;1;8.0;1;8;4;1.0;8
3207;1;8;3;18;13;7.0;4;8;4;1.0;2
3208;0;8;4;6;13;2.0;3;8;4;1.0;1
3209;0;8;6;5;13;7.0;3;8;4;1.0;1
3210;0;8;2;20;13;8.0;3;8;5;3.0;1
3211;1;8;6;13;1;2.0;1;8;4;1.0;1
3212;0;3;6;9;7;10.0;1;8;5;1.0;1
3214;0;9;1;21;13;7.0;4;8;4;1.0;2
3215;1;9;7;18;13;7.0;3;8;4;2.0;1
3216;1;5;5;18;11;8.0;6;8;6;1.0;1
3217;0;8;7;7;4;3.0;4;9;4;1.0;1
3218;0;6;5;20;13;2.0;3;9;4;3.0;1
3220;0;3;7;19;13;2.0;3;9;5;1.0;2
3222;0;8;7;21;7;7.0;8;9;4;1.0;1
3223;0;11;4;11;1;7.0;1;9;4;1.0;2
3226;1;5;1;8;10;4.0;1;9;7;1.0;1
3229;1;6;6;17;13;8.0;4;9;4;1.0;2
3230;1;11;1;19;1;10.0;1;10;4;1.0;1
3231;0;4;5;24;7;10.0;2;10;2;1.0;3
3233;0;10;7;14;13;11.0;2;10;4;1.0;1
3234;1;9;6;14;19;7.0;6;10;4;1.0;1
3236;1;6;4;16;1;4.0;1;10;4;1.0;3
3240;1;9;7;13;13;7.0;1;9;3;1.0;1
3241;1;6;3;13;13;7.0;4;9;4;1.0;2
3243;0;6;3;18;13;2.0;6;10;4;1.0;1
3244;0;7;3;18;10;7.0;6;10;4;1.0;1
3247;1;8;7;14;4;7.0;5;10;4;1.0;1
3248;0;3;1;11;1;2.0;1;10;5;1.0;1
3249;0;8;7;14;13;2.0;4;11;3;1.0;2
3250;0;4;7;16;13;4.0;4;11;6;1.0;2
