id;SEVERITY_classes;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speedrel_classes;typ_int;valign;ve_total;vnum_lan;vsurcond;vtrafway;weather_classes
30985;0;8;3;2;1;22;10;3;7.0;4;6;8;2;2;1;0;2;3.0;1.0;0;2;2;2;5;2;2;1
13718;0;6;3;4;4;20;13;5;7.0;1;6;8;2;3;5;0;1;3.0;1.0;0;1;4;2;3;2;2;1
4702;1;8;5;4;4;12;13;1;4.0;1;5;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
30593;1;4;1;2;1;18;18;1;7.0;5;9;7;2;2;1;0;1;3.0;1.0;0;1;2;2;5;2;2;1
2809;1;8;7;4;1;19;15;1;8.0;1;5;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
17900;1;3;5;4;1;1;13;2;7.0;2;8;1;2;2;1;0;1;3.0;1.0;1;1;2;2;3;2;2;1
24366;0;3;6;2;1;19;13;1;1.0;2;4;1;2;2;1;0;3;1.0;1.0;0;2;2;2;3;2;2;1
22256;0;5;2;4;1;16;7;1;10.0;2;3;5;2;2;1;0;3;1.0;1.0;0;3;2;4;3;2;4;1
3253;0;6;7;4;2;23;13;2;2.0;1;12;8;2;3;4;0;1;1.0;1.0;1;1;3;1;3;2;2;1
15116;1;6;5;3;5;22;1;3;4.0;1;11;3;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
819;0;6;6;4;1;20;13;3;2.0;4;4;1;2;2;1;0;2;1.0;1.0;1;3;2;2;4;2;4;1
7284;1;2;5;4;4;23;13;2;8.0;1;9;8;2;3;4;0;1;2.0;1.0;0;1;4;1;3;2;2;1
19036;0;7;4;4;1;21;13;3;7.0;4;5;1;2;2;1;0;2;1.0;1.0;0;2;2;2;7;2;2;1
20249;0;4;3;2;1;13;13;1;8.0;4;7;8;2;6;1;0;8;2.0;1.0;1;1;1;2;1;1;1;1
9266;1;3;7;4;1;22;13;3;2.0;4;5;1;3;2;1;0;8;2.0;1.0;0;1;2;2;7;2;5;1
4533;0;8;3;2;3;21;13;3;7.0;1;8;7;2;3;8;1;13;3.0;1.0;0;1;3;1;5;2;7;1
7524;1;7;7;4;4;20;13;2;7.0;1;4;1;2;3;6;0;1;1.0;1.0;0;1;2;1;3;2;2;1
7904;0;8;7;4;1;18;13;1;7.0;3;5;2;2;2;1;0;1;1.0;1.0;0;1;3;4;3;2;2;1
2615;1;10;6;4;1;11;13;1;7.0;3;8;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;5;1
36482;0;5;1;2;5;12;1;1;7.0;1;3;8;2;3;4;0;1;4.0;1.0;1;1;3;1;3;2;2;1
17415;1;9;6;2;1;10;13;1;7.0;2;8;1;2;2;1;1;12;2.0;1.0;0;1;2;2;4;2;4;1
20992;1;10;7;2;1;11;10;1;2.0;5;12;8;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;2;1
25312;1;6;6;4;1;6;13;3;7.0;2;10;1;2;2;1;1;5;2.0;1.0;0;1;2;2;2;2;7;1
29732;0;6;3;4;1;16;13;1;10.0;4;5;8;2;2;1;0;8;1.0;1.0;0;1;3;2;3;2;3;1
5483;1;3;3;4;1;22;13;3;4.0;4;5;1;2;2;1;0;8;2.0;1.0;1;1;2;2;3;2;3;1
15374;1;8;4;4;1;17;21;3;7.0;5;1;8;2;2;1;0;1;2.0;1.0;0;1;4;2;4;2;4;1
5109;1;8;7;4;1;22;13;3;7.0;4;4;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
15283;0;5;4;4;1;16;13;1;2.0;4;12;1;3;2;1;0;2;1.0;1.0;0;3;2;2;4;2;3;1
18292;0;11;3;4;1;12;13;1;2.0;2;8;1;2;2;1;0;3;1.0;1.0;0;2;2;2;3;2;4;1
34151;0;7;6;4;5;11;1;1;7.0;1;6;7;3;2;1;0;1;3.0;1.0;0;1;2;1;3;2;4;1
8490;1;9;3;4;1;16;7;1;7.0;2;5;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;3;1
25320;1;3;7;4;1;16;13;1;10.0;4;11;1;2;2;1;0;8;3.0;1.0;0;1;2;2;4;2;3;1
11836;0;3;2;4;1;11;13;1;4.0;4;10;1;3;2;1;0;8;2.0;1.0;1;1;2;2;3;2;2;1
31582;0;5;6;2;1;14;11;1;2.0;5;1;1;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;4;1
30606;0;3;3;4;1;16;10;1;8.0;5;10;1;2;2;1;0;1;3.0;1.0;0;1;2;2;4;2;4;1
11727;1;7;1;4;1;16;2;1;7.0;1;6;1;2;3;4;0;1;3.0;1.0;1;1;2;1;3;2;2;1
31335;1;7;6;3;1;21;13;3;8.0;4;8;8;2;6;1;0;8;3.0;1.0;0;1;1;2;1;1;1;1
12575;0;7;2;4;1;10;13;1;7.0;1;9;8;2;3;6;0;1;1.0;1.0;1;1;3;1;3;2;2;1
10534;0;4;3;4;5;20;1;5;8.0;1;7;1;3;2;1;0;3;2.0;1.0;1;2;2;2;3;2;4;1
22484;1;10;1;3;5;16;1;1;7.0;1;10;8;2;4;2;0;1;3.0;1.0;0;1;4;1;3;2;2;1
22381;0;9;2;3;1;24;18;3;2.0;5;9;1;2;2;1;0;1;3.0;1.0;0;1;2;2;5;3;6;1
15647;0;6;1;3;1;16;13;1;1.0;3;9;1;2;2;1;0;3;2.0;1.0;0;3;4;2;3;2;2;1
30584;0;8;1;4;1;19;13;1;7.0;2;7;1;2;2;1;1;5;3.0;1.0;0;1;2;2;2;2;7;1
7517;0;3;1;4;1;20;12;2;4.0;4;3;1;2;2;1;0;2;1.0;1.0;0;2;2;3;3;2;3;1
16014;0;11;6;4;1;19;13;2;7.0;1;2;8;2;2;1;0;1;3.0;1.0;0;1;3;1;3;2;3;1
13296;0;8;1;4;5;18;13;1;7.0;1;4;8;2;3;4;0;1;1.0;1.0;0;1;5;1;3;2;2;1
6754;0;6;1;4;1;1;7;3;7.0;2;8;5;2;2;1;0;3;3.0;1.0;0;2;2;3;5;2;2;1
29548;0;8;7;2;1;20;13;2;7.0;4;10;8;2;2;1;0;2;4.0;1.0;0;3;2;2;5;3;5;1
6205;0;7;1;4;1;1;13;3;8.0;1;1;8;2;3;4;0;1;1.0;1.0;1;1;3;1;3;3;3;1
15098;1;7;5;4;1;16;13;1;7.0;2;9;1;2;2;1;0;3;2.0;1.0;0;3;2;2;3;2;2;1
17487;0;4;1;3;5;18;1;1;2.0;1;6;1;3;2;1;0;1;3.0;2.0;0;1;2;2;3;2;2;1
19927;1;9;3;4;1;15;13;1;8.0;4;4;1;3;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
12438;0;9;1;4;1;9;4;1;10.0;4;9;8;2;2;1;0;2;2.0;1.0;0;2;4;2;5;2;2;1
6353;0;2;2;4;1;22;13;3;8.0;4;10;1;2;2;1;0;2;1.0;1.0;0;2;2;2;6;2;5;1
24588;1;8;3;4;1;16;2;1;7.0;1;2;7;2;3;5;0;1;3.0;1.0;0;1;2;1;4;2;3;1
12857;0;4;1;4;1;3;13;3;10.0;1;7;3;2;3;4;0;2;2.0;1.0;1;3;3;1;5;2;2;1
27090;0;3;6;3;5;23;1;3;2.0;1;3;1;3;2;1;0;1;3.0;1.0;0;1;2;1;3;2;2;1
22201;0;3;5;3;1;20;13;5;8.0;2;7;2;2;2;1;0;1;1.0;1.0;0;1;2;2;3;3;2;1
4036;1;10;2;4;1;11;2;1;2.0;4;7;8;2;2;1;0;2;1.0;1.0;0;3;2;2;3;2;2;1
16965;1;7;5;1;1;23;4;2;7.0;4;9;8;2;2;1;0;2;3.0;1.0;0;2;2;2;3;3;5;1
29292;0;8;2;4;1;13;4;1;7.0;5;6;1;2;2;1;0;1;4.0;1.0;0;1;2;2;5;2;2;1
32137;0;7;5;4;1;23;13;2;7.0;1;10;1;3;2;1;0;1;4.0;1.0;0;1;2;1;3;2;2;1
17281;1;10;4;4;1;13;13;1;2.0;4;2;1;2;2;1;0;2;2.0;1.0;1;3;2;2;3;2;2;1
25177;0;6;7;4;1;9;12;1;7.0;5;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;4;2;6;1
17911;1;6;6;4;1;14;3;1;2.0;4;11;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
36155;1;12;7;4;5;17;1;1;7.0;1;2;1;3;2;1;0;2;1.0;1.0;0;3;2;1;6;2;5;1
1732;1;9;2;4;1;23;3;2;7.0;1;8;1;3;3;3;0;2;3.0;1.0;0;2;2;1;3;2;4;1
11102;1;11;5;4;1;10;13;1;7.0;4;4;7;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
426;1;7;2;4;1;16;13;1;10.0;4;4;1;3;2;1;0;2;2.0;1.0;0;3;2;2;3;2;3;1
8283;1;8;6;4;5;17;1;1;8.0;1;10;8;3;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
22959;0;4;7;4;1;12;7;1;7.0;2;6;5;2;2;1;1;12;3.0;1.0;0;1;2;3;3;2;4;1
13885;0;3;7;4;1;1;13;3;2.0;1;4;8;3;3;4;0;3;3.0;1.0;1;2;5;2;5;2;3;1
21021;0;6;2;3;1;9;13;1;4.0;4;7;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;2;1
31041;0;4;5;2;1;17;13;3;7.0;4;2;8;2;2;1;0;2;4.0;1.0;0;3;2;2;5;2;2;1
34332;0;9;6;4;1;10;13;1;8.0;4;6;1;2;2;1;0;8;4.0;1.0;0;1;2;2;5;2;2;1
3760;0;4;4;4;1;17;13;1;7.0;2;8;8;3;2;1;0;1;3.0;1.0;1;1;4;2;3;2;3;1
30340;0;7;2;3;2;16;1;1;2.0;1;4;1;2;2;1;0;1;4.0;1.0;0;1;2;1;5;2;2;1
12789;1;7;3;4;1;11;13;1;2.0;4;5;1;2;2;1;0;2;2.0;1.0;0;3;2;2;3;2;2;1
31488;0;5;1;4;1;2;7;3;7.0;2;1;1;2;2;1;0;1;4.0;1.0;0;1;2;2;7;2;4;1
32362;0;9;5;4;1;15;7;1;7.0;2;8;5;2;2;1;0;1;4.0;1.0;0;1;2;2;3;2;4;1
8639;1;4;2;4;1;21;13;3;8.0;1;4;1;2;2;1;0;1;2.0;1.0;0;1;2;1;4;2;3;1
22919;0;6;1;4;1;11;7;1;7.0;2;5;2;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;4;1
6595;0;7;1;4;1;15;4;1;7.0;4;10;8;3;2;1;0;1;1.0;1.0;0;1;3;2;3;2;2;1
13311;0;5;5;4;3;2;4;3;10.0;1;5;8;3;3;5;0;1;3.0;1.0;1;1;5;1;3;2;2;1
425;0;8;2;4;1;16;13;1;10.0;3;4;8;2;2;1;0;1;2.0;1.0;1;1;3;2;3;2;2;1
16089;1;6;6;4;1;23;13;3;7.0;2;2;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;2;4;1
1545;1;10;1;2;5;19;1;1;10.0;1;7;1;2;3;5;0;3;1.0;1.0;0;3;2;1;3;2;2;1
13112;1;4;1;4;1;2;13;3;8.0;2;11;1;2;2;1;0;1;1.0;1.0;1;1;2;2;4;2;4;1
13277;0;8;2;4;3;13;13;1;7.0;1;6;8;3;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
29944;1;9;3;3;5;17;1;1;7.0;1;8;1;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;4;1
12590;0;7;6;4;5;21;13;2;7.0;1;3;1;2;3;4;0;1;3.0;1.0;1;1;2;1;3;3;2;1
21187;0;5;5;4;1;13;13;1;4.0;2;8;1;2;2;1;0;3;2.0;1.0;0;2;2;2;3;2;2;1
865;0;3;5;4;1;16;1;1;4.0;1;8;2;3;2;1;0;3;1.0;1.0;1;2;2;3;4;2;3;1
1735;0;4;1;4;5;3;1;3;7.0;1;7;8;3;3;4;0;1;3.0;1.0;1;1;3;1;3;2;5;1
19847;1;12;7;4;1;18;13;1;5.0;4;6;1;2;2;1;0;8;1.0;1.0;0;1;2;2;5;2;5;1
1661;0;9;1;4;2;2;13;2;2.0;1;9;1;2;3;4;0;1;3.0;1.0;0;1;2;1;3;2;4;1
17086;1;9;6;3;1;20;13;1;4.0;3;6;1;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;2;1
10489;0;3;1;4;1;1;15;3;8.0;1;5;1;2;3;3;0;3;2.0;1.0;1;2;2;2;2;2;3;1
9338;0;7;1;3;1;1;13;2;7.0;2;6;1;2;2;1;0;3;3.0;1.0;0;2;2;2;4;2;3;1
19243;1;4;6;4;1;1;3;3;7.0;1;4;8;2;3;4;0;1;3.0;1.0;1;1;4;1;3;2;2;1
2081;1;4;2;4;1;8;13;1;4.0;3;8;8;2;2;1;0;1;1.0;1.0;0;1;3;2;3;2;2;1
27315;0;8;7;4;5;17;1;3;7.0;1;12;8;2;3;4;0;1;3.0;1.0;0;1;3;1;3;2;6;1
13543;0;8;7;4;1;12;13;1;2.0;4;7;1;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;2;1
21200;1;4;1;3;1;17;13;1;10.0;2;4;8;2;2;1;0;1;1.0;1.0;0;1;3;2;3;2;4;1
1908;1;10;4;4;1;17;13;1;7.0;4;8;1;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;2;1
16794;0;6;3;4;1;14;13;1;7.0;1;8;8;2;4;4;0;1;3.0;1.0;1;1;3;1;3;2;2;1
466;1;6;5;3;1;15;13;1;4.0;4;5;8;2;2;1;0;2;2.0;1.0;0;2;4;2;5;2;2;1
1289;1;9;7;4;5;17;13;1;7.0;1;7;7;2;3;4;0;1;3.0;1.0;0;1;2;1;3;2;3;1
12419;1;8;3;4;1;17;13;1;2.0;3;8;1;2;2;1;0;8;2.0;1.0;0;1;2;2;3;2;2;1
13441;1;5;7;4;1;13;13;1;7.0;4;10;8;2;2;1;0;1;3.0;2.0;0;1;3;2;3;2;2;1
12286;0;4;1;4;1;23;13;2;10.0;2;8;7;2;2;1;0;1;2.0;1.0;1;1;2;2;4;2;4;1
7457;0;8;7;4;1;16;10;1;2.0;1;11;8;2;3;6;0;1;2.0;1.0;1;1;4;1;3;2;2;1
9750;1;8;2;4;1;17;13;1;7.0;4;8;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;3;2;1
5811;1;3;5;4;1;16;13;1;8.0;4;10;1;2;2;1;0;1;2.0;1.0;0;1;2;3;3;2;3;1
11954;0;5;3;4;1;15;13;1;10.0;4;10;1;2;2;1;0;2;3.0;1.0;1;2;2;2;3;2;2;1
2936;1;8;4;4;1;17;13;1;7.0;4;5;1;2;2;1;0;2;1.0;1.0;0;2;2;2;5;2;2;1
9710;1;8;5;4;4;12;13;1;4.0;1;5;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
10804;0;4;7;4;1;2;13;3;10.0;4;11;1;2;2;1;0;2;2.0;1.0;1;3;2;2;3;2;3;1
16222;0;4;1;4;1;3;13;2;10.0;1;6;8;2;3;4;0;1;1.0;1.0;0;1;3;2;3;2;2;1
20940;0;11;6;3;1;18;10;3;10.0;4;12;8;2;2;1;0;8;1.0;1.0;0;1;1;2;1;1;1;1
23448;0;7;6;4;5;17;1;1;7.0;1;3;1;3;3;4;0;1;2.0;1.0;1;1;2;1;5;2;4;1
25843;1;7;5;4;1;10;13;1;2.0;4;7;1;3;2;1;0;8;2.0;1.0;0;1;2;2;4;2;4;1
33473;0;10;7;4;5;12;1;1;7.0;1;5;8;2;2;1;0;1;3.0;1.0;0;1;3;1;3;2;2;1
8774;1;8;4;3;5;10;1;1;10.0;1;8;1;3;3;2;0;1;2.0;1.0;1;1;2;1;3;3;3;1
15755;1;5;5;3;1;7;13;1;4.0;4;9;1;2;2;1;0;2;2.0;1.0;0;2;2;2;5;2;2;1
7915;0;3;3;4;1;20;13;3;4.0;1;11;1;2;3;3;0;1;1.0;1.0;1;1;2;1;4;2;3;1
34199;1;10;7;4;1;21;19;2;7.0;6;9;1;2;2;1;0;1;3.0;1.0;0;1;2;2;3;3;2;1
11690;1;4;2;4;1;22;4;3;10.0;4;3;1;2;2;1;0;2;3.0;1.0;1;2;2;2;5;2;6;1
16638;1;3;1;4;4;5;13;2;2.0;1;8;8;2;3;5;0;1;3.0;1.0;1;1;4;1;3;2;2;1
1731;1;4;7;4;1;12;13;1;2.0;4;7;1;2;2;1;0;2;2.0;1.0;1;2;2;2;3;2;2;1
1820;1;3;5;4;1;21;13;3;2.0;4;9;1;2;2;1;0;2;3.0;1.0;0;2;2;2;5;2;3;1
14348;0;7;1;3;1;1;13;2;7.0;2;6;1;2;2;1;0;3;3.0;1.0;0;2;2;2;4;2;3;1
34190;0;4;3;4;1;12;11;1;2.0;4;8;1;2;2;1;0;2;1.0;1.0;0;3;2;2;6;2;2;1
34404;0;6;6;4;1;22;13;3;7.0;4;3;8;2;2;1;0;2;3.0;2.0;0;2;2;2;4;2;4;1
17550;1;4;6;4;1;18;13;1;7.0;4;5;1;2;2;1;0;2;1.0;1.0;1;3;2;2;3;2;2;1
19728;1;8;5;4;4;12;13;1;4.0;1;5;8;2;3;4;0;1;1.0;1.0;0;1;4;1;3;2;2;1
7894;1;6;6;4;1;14;3;1;2.0;4;11;1;2;2;1;0;2;3.0;1.0;0;3;2;2;3;2;2;1
34703;0;5;7;4;1;12;13;1;7.0;2;6;1;2;2;1;0;1;4.0;1.0;0;1;2;2;5;2;4;1
11665;0;4;5;4;1;22;13;3;8.0;4;11;1;2;2;1;0;2;3.0;1.0;1;2;2;2;3;2;4;1
3041;1;10;6;4;2;15;13;1;7.0;1;9;8;2;3;4;0;1;1.0;1.0;1;1;3;1;3;2;2;1
17838;1;3;2;4;1;8;13;1;4.0;4;6;1;3;2;1;0;2;2.0;1.0;1;3;2;2;3;2;3;1
8240;0;4;5;4;1;24;7;2;10.0;2;10;1;2;2;1;0;3;1.0;1.0;0;2;2;2;5;2;2;1
13946;0;6;6;4;5;9;1;1;7.0;1;9;1;2;2;1;0;1;3.0;1.0;0;1;2;1;3;2;3;1
24052;1;7;1;4;1;18;13;2;7.0;2;11;1;2;2;1;0;1;2.0;1.0;0;1;2;2;3;2;4;1
16121;1;7;7;4;5;6;1;4;10.0;1;4;8;2;3;4;1;5;1.0;1.0;0;1;3;1;3;2;7;1
2867;0;4;6;4;1;3;13;2;7.0;1;5;1;2;3;4;0;3;3.0;1.0;1;1;2;1;3;2;2;1
14900;1;10;7;4;1;10;13;1;2.0;4;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;3;1
19067;1;4;1;4;1;17;13;1;4.0;4;5;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
18888;1;4;5;4;1;13;13;1;8.0;1;3;8;2;3;4;0;1;3.0;1.0;0;1;3;3;3;2;2;1
20751;0;3;7;2;5;23;13;3;8.0;1;7;1;3;3;4;0;3;2.0;1.0;1;2;2;1;3;2;2;1
18401;1;6;3;4;1;19;10;1;4.0;6;6;1;2;2;1;0;1;3.0;1.0;1;1;2;2;5;2;2;1
36292;0;10;1;3;1;17;10;1;7.0;5;6;1;2;2;1;0;3;1.0;1.0;0;2;2;2;4;2;4;1
28685;0;4;1;2;1;1;13;2;3.0;1;6;1;2;2;1;0;1;1.0;1.0;0;1;2;1;3;3;3;1
8848;1;4;3;3;1;19;18;5;10.0;5;7;1;3;2;1;0;1;2.0;1.0;0;1;2;2;2;2;6;1
12670;1;4;5;4;1;17;13;2;8.0;4;11;1;2;2;1;0;2;1.0;1.0;1;2;2;3;3;2;2;1
8133;1;10;2;4;5;20;1;2;7.0;1;5;1;2;3;3;0;1;1.0;1.0;0;1;2;1;3;2;3;1
6806;0;5;6;4;5;21;13;2;7.0;2;9;1;2;2;1;0;1;3.0;1.0;1;1;2;3;3;2;4;1
6254;0;5;3;4;1;6;13;4;4.0;4;8;8;2;2;1;0;2;2.0;1.0;0;2;4;2;3;2;3;1
10233;1;3;2;4;1;20;13;3;2.0;3;8;1;2;2;1;0;8;1.0;1.0;0;1;2;2;6;2;5;1
6649;1;8;2;3;1;10;13;1;2.0;2;8;1;2;2;1;0;3;3.0;1.0;1;2;2;2;4;2;4;1
22951;0;7;4;2;5;17;1;1;2.0;1;6;8;2;2;1;0;3;2.0;1.0;0;2;5;1;4;2;4;1
10488;0;6;6;3;1;23;1;3;10.0;1;4;1;2;2;1;0;1;2.0;1.0;1;1;2;2;7;2;4;1
18973;1;7;7;4;1;21;10;2;10.0;4;10;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;3;1
32316;0;7;6;4;1;17;13;1;7.0;4;5;1;2;2;1;0;2;4.0;1.0;0;2;2;2;3;2;2;1
3003;1;5;1;4;1;10;12;1;7.0;4;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
1365;1;6;7;4;1;18;13;5;7.0;4;10;1;2;2;1;0;2;1.0;1.0;0;4;2;2;3;2;2;1
11169;1;6;6;4;1;12;13;1;2.0;4;3;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;3;1
24921;0;4;5;2;5;10;1;1;7.0;1;11;2;2;2;1;0;1;2.0;1.0;0;1;2;1;3;9;3;1
10402;0;9;7;4;1;12;13;1;2.0;3;1;1;2;2;1;0;1;2.0;1.0;0;1;2;2;3;2;4;1
17535;1;3;1;4;1;20;13;2;4.0;4;3;1;2;2;1;0;2;1.0;1.0;1;2;2;3;3;2;3;1
6393;1;7;7;2;1;18;21;3;7.0;5;11;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;3;1
24646;0;5;4;4;1;15;1;1;7.0;1;7;1;3;2;1;0;1;1.0;1.0;0;1;2;2;5;2;2;1
6464;1;3;7;4;1;19;13;5;10.0;4;8;1;2;2;1;0;2;3.0;1.0;0;2;2;2;3;2;2;1
5055;0;7;6;4;2;3;13;3;4.0;1;6;8;2;3;4;0;1;1.0;1.0;1;1;4;1;3;2;2;1
17895;1;6;5;4;3;24;13;3;7.0;1;5;8;2;3;3;0;1;3.0;1.0;1;1;3;1;3;2;3;1
14828;0;5;2;4;1;16;13;1;10.0;2;5;1;2;2;1;0;1;1.0;1.0;1;1;2;2;3;2;4;1
20517;0;9;7;3;1;18;2;5;7.0;5;2;1;2;2;1;0;1;1.0;1.0;0;1;2;2;4;2;4;1
30247;1;6;5;4;5;12;1;1;2.0;1;7;1;2;2;1;0;1;4.0;1.0;0;1;2;1;5;2;5;1
7637;0;4;3;4;1;23;13;3;4.0;4;8;1;2;2;1;0;2;1.0;1.0;1;2;2;2;3;2;2;1
36054;0;4;7;4;1;11;13;1;4.0;2;6;1;2;2;1;0;1;3.0;1.0;0;1;2;2;5;2;4;1
19970;1;3;2;2;1;19;13;5;2.0;4;7;7;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;2;1
20219;1;3;4;4;2;18;13;1;4.0;1;6;1;3;3;4;0;1;2.0;1.0;1;1;2;1;3;2;2;1
18470;0;9;7;4;1;17;13;1;7.0;3;11;1;2;2;1;0;2;3.0;1.0;0;4;2;2;3;2;2;1
22931;0;7;3;4;1;11;13;1;2.0;1;5;1;2;3;5;0;1;2.0;1.0;1;1;4;1;3;2;2;1
4041;1;4;1;4;1;17;13;1;4.0;4;5;1;2;2;1;0;8;1.0;1.0;0;1;2;2;3;2;2;1
22155;0;9;3;3;1;14;1;1;7.0;1;4;5;2;2;1;0;3;1.0;1.0;0;2;2;2;5;2;5;1
21995;1;6;3;4;1;14;13;1;8.0;2;7;8;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;2;1
17446;0;8;7;4;5;13;1;1;7.0;1;9;8;2;2;1;1;12;1.0;1.0;0;1;3;1;4;3;3;1
15736;1;9;7;4;1;12;13;1;7.0;4;10;1;2;2;1;0;2;2.0;1.0;0;2;2;2;3;2;2;1
15456;0;5;4;4;1;12;15;1;2.0;1;4;1;3;3;4;0;1;2.0;1.0;1;1;2;1;5;2;2;1
11709;1;4;5;4;1;16;13;1;10.0;2;5;1;2;2;1;0;4;2.0;1.0;1;1;2;2;3;2;2;1
10851;1;8;4;4;1;15;13;1;10.0;1;6;1;2;3;4;0;1;1.0;1.0;0;1;2;2;3;2;2;1
1317;0;6;3;4;5;20;1;3;7.0;1;9;1;2;2;1;0;1;1.0;1.0;0;1;2;1;3;2;3;1
21123;0;7;5;4;1;11;22;1;2.0;5;8;8;2;2;1;1;5;2.0;1.0;0;1;4;2;6;2;3;1
16907;0;8;1;4;4;16;13;1;3.0;1;7;8;2;3;4;0;1;3.0;1.0;0;1;3;1;3;2;2;1
29516;0;7;1;4;1;11;7;1;7.0;2;7;1;2;2;1;0;5;3.0;2.0;0;1;2;2;3;2;4;1
17033;0;8;4;4;1;19;13;1;2.0;4;6;8;2;2;1;0;2;3.0;1.0;0;3;5;2;3;2;2;1
25298;0;4;3;4;5;8;1;1;8.0;1;9;3;2;2;1;0;1;2.0;1.0;1;1;2;1;7;2;2;1
7558;0;10;7;4;4;17;13;1;10.0;1;7;1;2;3;6;1;2;3.0;1.0;0;3;2;1;3;2;2;1
30064;0;5;5;3;5;8;1;1;11.0;1;4;7;3;2;1;0;8;4.0;1.0;0;1;2;1;4;2;3;1
34074;0;4;2;2;1;21;13;3;4.0;2;9;2;2;2;1;0;8;4.0;1.0;0;1;2;2;5;2;2;1
10262;0;8;7;4;5;14;1;1;7.0;1;11;1;2;3;2;0;1;1.0;1.0;1;1;2;1;3;2;2;1
35526;0;8;5;3;1;15;13;1;2.0;2;7;1;2;2;1;0;8;3.0;1.0;0;1;2;2;5;2;2;1
10382;1;9;6;3;1;10;1;1;7.0;1;1;1;3;2;1;0;8;2.0;1.0;0;1;2;2;3;2;3;1
18505;1;4;1;4;1;20;12;5;7.0;4;5;1;2;2;1;0;1;3.0;1.0;0;1;2;3;3;2;2;1
1534;0;7;4;4;5;6;13;1;2.0;1;6;8;2;3;5;0;1;1.0;1.0;1;1;3;1;3;2;2;1
4796;0;5;7;4;1;14;13;1;2.0;4;3;1;2;2;1;0;2;1.0;1.0;1;2;2;2;3;2;2;1
34449;0;9;6;3;1;18;13;1;7.0;4;6;1;2;2;1;0;8;3.0;1.0;0;1;2;2;3;2;2;1
34467;0;8;1;4;5;12;1;1;7.0;1;7;8;2;2;1;1;14;3.0;1.0;0;1;3;1;3;2;7;1
23706;1;7;4;2;5;5;1;2;4.0;1;7;1;2;2;1;0;1;1.0;1.0;1;1;2;1;6;2;4;1
21476;0;10;2;2;1;9;1;1;7.0;1;3;5;2;2;1;0;1;2.0;1.0;0;1;2;2;3;2;3;1
27565;1;5;6;4;1;12;13;1;7.0;2;3;1;2;2;1;0;1;2.0;1.0;0;1;2;3;4;2;4;1
23494;0;8;4;2;1;16;7;1;7.0;2;8;5;2;2;1;0;3;2.0;1.0;0;3;2;3;3;2;2;1
9470;0;7;5;4;1;2;13;2;8.0;2;9;7;2;2;1;0;1;2.0;1.0;1;1;2;2;5;2;4;1
12935;1;9;2;4;1;18;13;1;7.0;3;5;1;2;2;1;0;1;1.0;1.0;0;1;2;2;3;2;2;1
31274;1;9;7;4;5;21;1;2;2.0;1;7;8;2;5;1;0;1;3.0;1.0;1;1;4;1;3;2;2;1
4882;1;10;7;4;1;10;13;1;2.0;4;7;1;2;2;1;0;2;1.0;1.0;0;2;2;2;3;2;3;1
10643;1;7;1;4;1;15;13;1;4.0;4;8;1;3;2;1;0;8;2.0;1.0;0;1;2;2;5;2;5;1
1773;1;6;7;4;1;19;13;1;7.0;4;7;7;2;2;1;0;2;3.0;2.0;0;2;2;2;5;2;3;1
