id;Severity;age_classes;day_week;DEFORMED_classes;hour;impact1_classes;make;man_coll;month;reljct2;rest_use;vnum_lan;vtrafway
35526;0;8;5;3;15;13;2.0;2;7;8;3.0;5;2
10382;1;9;6;3;10;1;7.0;1;1;8;2.0;3;3
18505;1;4;1;4;20;12;7.0;4;5;1;3.0;3;2
1534;0;7;4;4;6;13;2.0;1;6;1;1.0;3;2
4796;0;5;7;4;14;13;2.0;4;3;2;1.0;3;2
34449;0;9;6;3;18;13;7.0;4;6;8;3.0;3;2
34467;0;8;1;4;12;1;7.0;1;7;14;3.0;3;7
23706;1;7;4;2;5;1;4.0;1;7;1;1.0;6;4
21476;0;10;2;2;9;1;7.0;1;3;1;2.0;3;3
27565;1;5;6;4;12;13;7.0;2;3;1;2.0;4;4
23494;0;8;4;2;16;7;7.0;2;8;3;2.0;3;2
9470;0;7;5;4;2;13;8.0;2;9;1;2.0;5;4
12935;1;9;2;4;18;13;7.0;3;5;1;1.0;3;2
31274;1;9;7;4;21;1;2.0;1;7;1;3.0;3;2
4882;1;10;7;4;10;13;2.0;4;7;2;1.0;3;3
10643;1;7;1;4;15;13;4.0;4;8;8;2.0;5;5
1773;1;6;7;4;19;13;7.0;4;7;2;3.0;5;3
18150;1;10;2;4;20;1;7.0;1;5;1;1.0;3;3
22960;0;4;7;4;12;7;7.0;2;6;12;3.0;3;4
17799;1;4;7;4;18;13;4.0;4;5;2;2.0;3;2
31990;0;6;2;2;11;1;8.0;1;12;1;1.0;5;2
452;0;10;1;4;13;1;7.0;1;4;1;2.0;3;2
6294;1;9;7;4;10;7;7.0;2;9;1;1.0;3;3
8982;1;7;6;3;14;13;7.0;1;7;1;3.0;3;6
15901;0;4;7;4;19;10;7.0;4;8;1;3.0;3;2
10285;1;5;1;4;17;13;7.0;4;2;8;3.0;5;2
9720;1;7;6;4;12;13;2.0;3;6;1;1.0;3;2
5108;1;10;4;4;17;13;7.0;4;8;2;1.0;3;2
5358;0;5;7;4;1;1;7.0;1;1;1;2.0;3;2
34795;0;4;5;4;12;19;7.0;4;12;2;1.0;3;2
22350;0;8;7;4;20;1;4.0;1;8;1;3.0;3;4
16577;0;7;7;4;23;13;7.0;3;8;2;1.0;3;2
18175;0;6;1;4;23;13;10.0;2;6;1;1.0;3;4
7475;1;7;5;4;16;13;4.0;4;6;2;3.0;3;3
8853;1;8;5;2;19;1;8.0;1;9;1;3.0;3;2
20586;1;7;5;3;17;19;10.0;4;6;8;3.0;3;3
34363;0;8;4;4;18;22;7.0;4;10;8;3.0;5;2
22669;0;7;3;2;19;1;2.0;1;3;3;2.0;3;2
35414;0;4;4;3;6;21;7.0;5;9;1;4.0;7;4
26327;1;9;1;3;14;7;7.0;2;5;1;3.0;4;4
35448;0;8;3;2;16;1;7.0;1;12;1;4.0;7;4
279;0;9;5;4;20;13;7.0;3;4;1;3.0;3;2
19820;0;8;7;4;16;13;7.0;3;2;1;1.0;3;2
5298;1;6;7;4;10;13;2.0;3;6;1;3.0;3;2
1605;0;10;4;4;15;13;2.0;1;8;1;1.0;3;2
15388;0;6;7;4;18;13;7.0;1;1;1;2.0;3;2
993;0;8;7;2;11;7;7.0;2;3;3;3.0;3;3
5279;1;12;6;4;15;13;2.0;3;3;2;2.0;5;2
13439;1;4;6;4;22;13;7.0;6;8;1;3.0;3;2
33948;0;4;4;4;19;1;8.0;1;7;2;4.0;3;2
18847;0;7;5;4;16;13;7.0;3;9;1;1.0;3;2
15053;1;6;5;4;21;13;4.0;4;5;3;1.0;3;2
20881;0;9;6;4;10;10;2.0;4;7;2;1.0;3;2
25651;0;9;4;2;6;1;2.0;1;6;8;2.0;5;2
21120;1;5;2;3;17;13;4.0;4;8;8;2.0;1;1
30755;0;7;5;2;7;12;4.0;5;4;1;4.0;6;2
114;1;10;7;4;11;21;7.0;1;1;1;3.0;5;4
3402;1;5;2;4;20;13;7.0;2;9;12;3.0;3;3
935;1;4;5;4;23;1;7.0;1;9;2;3.0;3;2
10657;0;4;7;4;2;13;2.0;3;3;2;2.0;3;4
1096;0;4;6;4;23;4;10.0;1;5;1;1.0;3;4
1870;1;11;4;4;21;13;2.0;1;6;1;3.0;3;2
13012;1;7;6;4;6;13;8.0;4;7;2;1.0;3;4
29723;0;7;1;2;21;1;2.0;1;6;8;4.0;3;3
7148;0;4;6;4;7;13;8.0;4;5;2;1.0;3;2
12749;0;3;7;4;19;13;4.0;4;9;8;1.0;3;2
2515;1;7;7;4;20;13;7.0;1;4;1;1.0;3;2
15187;1;8;1;4;18;13;7.0;2;5;1;1.0;3;2
29540;1;5;6;3;22;13;4.0;3;9;2;3.0;5;2
7601;1;7;1;4;15;15;7.0;1;6;1;1.0;3;2
31179;0;4;1;4;17;1;8.0;1;10;1;1.0;3;2
23465;0;5;6;2;15;4;2.0;2;6;1;2.0;6;4
36413;1;5;1;4;15;1;4.0;1;10;14;1.0;2;7
26464;1;4;7;4;4;13;2.0;1;7;6;3.0;3;2
10419;0;9;2;4;5;13;1.0;4;3;1;2.0;5;4
27312;1;10;7;2;14;7;4.0;2;11;1;2.0;5;4
29753;0;3;7;4;15;7;4.0;2;8;3;1.0;8;3
22664;1;9;3;2;9;1;7.0;1;3;2;2.0;3;2
10637;0;6;1;3;16;13;1.0;3;9;3;2.0;3;2
3923;0;4;2;4;18;13;10.0;3;8;2;3.0;3;2
566;1;8;1;4;18;13;2.0;4;6;2;3.0;5;2
16027;1;3;4;4;17;13;2.0;3;1;2;3.0;3;2
33325;1;5;2;4;22;19;2.0;5;5;5;3.0;3;7
6163;0;6;2;4;19;13;10.0;4;5;8;1.0;3;2
25287;0;6;4;4;19;11;2.0;5;8;1;2.0;5;4
20795;0;3;3;2;20;1;10.0;1;9;1;2.0;3;2
30320;0;8;6;4;1;13;7.0;1;9;1;3.0;3;2
16017;0;10;4;4;15;1;7.0;1;2;1;3.0;3;2
23665;0;9;2;4;17;13;2.0;1;4;1;2.0;6;4
17921;0;8;7;4;18;13;7.0;3;5;1;1.0;3;2
22906;0;9;7;2;9;1;10.0;1;11;5;2.0;2;7
10861;1;9;6;4;19;1;7.0;1;7;1;3.0;3;2
5038;1;10;7;4;10;13;7.0;4;5;8;3.0;3;2
28919;1;10;3;4;12;13;7.0;4;1;2;2.0;3;2
5895;1;10;7;4;11;13;7.0;4;9;1;3.0;3;2
7765;1;7;5;4;19;13;2.0;4;10;8;3.0;3;2
6731;1;4;1;4;3;13;4.0;1;7;1;3.0;5;2
34719;0;7;6;2;15;21;8.0;4;7;3;1.0;4;2
34765;1;8;2;4;11;13;7.0;4;10;2;1.0;3;3
14907;1;8;7;4;17;1;10.0;1;9;1;3.0;3;2
19663;1;11;4;3;15;1;1.0;1;2;1;1.0;7;3
23998;0;4;4;2;17;22;8.0;4;10;8;1.0;7;5
10425;0;7;6;4;16;1;7.0;1;3;1;2.0;3;2
24594;1;4;4;4;18;13;7.0;4;3;2;3.0;4;4
4648;1;7;5;3;12;1;8.0;1;9;1;3.0;3;4
19527;1;8;1;3;6;1;10.0;1;9;1;3.0;3;2
12732;1;10;4;3;22;15;4.0;1;4;1;1.0;3;2
27198;1;4;4;4;8;1;10.0;1;2;5;2.0;2;7
34443;1;7;7;4;12;12;7.0;7;5;1;3.0;3;4
10946;1;9;2;4;12;13;2.0;4;7;2;1.0;3;2
23496;1;3;1;4;21;13;8.0;3;8;2;3.0;4;4
19128;0;4;7;3;15;13;2.0;4;1;1;3.0;3;2
11171;0;6;2;4;19;13;10.0;4;5;8;1.0;3;2
4798;0;4;7;4;12;13;4.0;3;4;2;1.0;5;2
12055;0;9;6;2;14;13;10.0;1;3;1;1.0;3;2
10274;0;3;6;3;20;1;2.0;4;11;8;1.0;3;3
31610;1;10;6;3;9;13;7.0;2;5;1;3.0;3;4
29855;0;4;5;2;6;12;2.0;5;5;1;4.0;6;4
29782;0;5;6;4;23;7;11.0;2;11;3;1.0;5;2
17547;0;4;6;4;21;13;4.0;2;4;1;1.0;3;3
27027;1;6;1;4;24;13;8.0;2;11;1;2.0;3;4
6193;0;4;3;4;7;1;10.0;1;6;8;1.0;3;2
17564;1;12;2;4;11;2;1.0;4;6;2;1.0;3;3
11158;1;3;1;4;22;13;4.0;2;6;2;1.0;3;3
9634;0;3;4;1;2;13;4.0;2;12;1;1.0;4;4
8455;1;6;6;4;21;13;10.0;4;8;4;1.0;5;2
19714;0;4;1;4;12;13;2.0;4;2;2;1.0;3;2
35882;1;9;4;4;16;15;7.0;1;2;1;1.0;3;4
7010;0;4;5;4;17;13;7.0;4;5;2;3.0;3;2
12638;0;10;4;4;17;1;7.0;1;8;1;1.0;3;2
28773;0;4;6;2;20;7;8.0;2;6;1;1.0;3;2
22300;0;3;1;3;12;2;10.0;4;3;8;1.0;3;2
16875;0;9;7;4;18;10;4.0;4;5;3;3.0;5;4
11035;1;9;4;4;15;1;2.0;1;2;1;1.0;4;3
16536;1;7;1;4;10;13;7.0;3;5;1;1.0;3;2
21712;1;9;4;4;12;10;4.0;5;2;1;2.0;7;5
30754;0;7;5;2;7;12;4.0;5;4;1;4.0;6;2
21870;1;6;5;4;17;10;7.0;4;12;2;2.0;3;2
6167;1;6;4;4;16;13;7.0;4;6;2;3.0;3;5
3146;0;4;1;3;24;13;4.0;3;6;1;1.0;3;2
7121;1;5;5;3;5;13;4.0;4;1;2;1.0;3;3
32788;0;5;6;2;22;13;8.0;2;8;1;1.0;4;4
23021;0;2;2;3;14;13;7.0;4;10;1;3.0;3;2
20621;0;8;1;3;12;7;7.0;2;9;3;3.0;4;4
19677;0;8;5;4;17;13;10.0;1;6;1;1.0;3;2
8876;1;7;5;2;16;1;2.0;1;4;1;3.0;3;2
11940;1;11;4;4;17;13;7.0;2;9;1;3.0;3;5
6675;1;6;1;4;16;13;7.0;2;11;1;3.0;5;5
31898;0;8;3;2;16;13;7.0;2;7;1;1.0;3;2
3391;0;5;7;3;3;13;7.0;2;8;1;3.0;3;2
21195;1;3;4;4;8;22;4.0;4;10;2;3.0;5;2
17664;0;3;1;4;1;13;2.0;3;9;1;1.0;3;4
11067;1;6;4;4;14;1;2.0;1;1;8;3.0;3;2
23399;1;10;6;3;8;4;7.0;5;11;1;2.0;4;4
31328;0;9;3;4;6;13;7.0;4;7;8;3.0;5;5
13763;0;5;6;4;17;13;7.0;3;7;1;1.0;3;2
24344;0;7;7;2;19;1;7.0;1;9;2;2.0;4;6
10731;0;4;2;4;17;13;10.0;4;9;2;2.0;3;2
29829;0;3;5;2;21;1;8.0;1;9;3;1.0;4;3
19835;0;3;3;4;20;13;4.0;4;5;2;1.0;3;2
14064;0;3;1;4;10;7;8.0;2;7;1;1.0;3;3
793;1;6;4;3;14;13;4.0;4;8;2;2.0;7;5
22744;0;10;4;2;10;10;7.0;5;10;8;2.0;3;5
23840;0;8;4;2;23;1;7.0;1;5;1;2.0;5;4
31076;1;7;7;2;17;13;10.0;2;5;1;1.0;7;4
12342;0;3;1;4;1;22;10.0;5;6;1;1.0;3;2
31643;0;5;3;3;15;10;2.0;5;10;1;1.0;5;4
9102;0;8;6;4;24;1;7.0;1;11;1;2.0;3;2
24389;1;4;6;3;18;13;2.0;4;6;8;3.0;3;2
10446;0;5;4;4;12;15;2.0;1;4;1;2.0;5;2
6039;1;9;6;4;19;13;7.0;4;4;2;3.0;3;2
23780;0;4;5;2;15;21;2.0;5;3;8;2.0;3;3
21056;1;8;1;4;20;13;7.0;1;1;1;2.0;4;3
11893;0;4;5;4;13;13;2.0;4;7;1;3.0;3;2
15959;0;7;7;4;14;13;7.0;2;11;3;3.0;3;2
24034;0;5;6;4;19;13;4.0;4;8;1;1.0;3;2
15491;1;4;1;4;22;13;8.0;2;2;1;2.0;5;4
11522;0;10;2;4;15;13;2.0;4;4;2;1.0;3;4
13663;1;10;7;4;21;13;7.0;4;4;2;1.0;3;2
4392;0;5;5;2;1;13;7.0;2;6;1;3.0;6;4
10387;0;3;1;4;10;13;10.0;3;1;1;2.0;3;2
34466;0;9;5;4;15;1;7.0;1;7;1;4.0;5;4
3792;1;8;5;4;9;13;8.0;1;9;2;3.0;3;2
20660;0;3;6;2;11;13;10.0;3;2;1;2.0;3;2
14040;0;4;7;4;20;13;2.0;1;6;1;1.0;5;3
13852;1;8;1;4;15;13;7.0;3;5;2;3.0;5;3
9895;1;8;4;3;17;1;2.0;1;8;1;1.0;3;2
10819;1;3;5;4;16;13;8.0;4;10;1;2.0;3;3
12746;1;10;7;4;17;13;7.0;1;7;1;1.0;3;2
16950;1;5;4;4;17;13;4.0;4;8;8;3.0;4;3
16975;1;6;6;4;4;10;10.0;4;4;1;1.0;5;4
26355;1;7;7;4;17;1;7.0;1;6;1;3.0;3;2
476;1;4;5;4;16;13;2.0;3;5;1;2.0;3;2
17059;0;4;4;4;23;11;4.0;1;10;1;3.0;3;2
1274;0;3;6;4;1;13;8.0;2;6;1;1.0;3;2
16650;1;11;7;4;10;2;8.0;4;1;2;1.0;3;2
21271;0;7;2;4;16;13;7.0;2;10;8;3.0;5;2
6775;1;6;7;4;14;13;4.0;4;8;8;3.0;3;2
26150;1;8;1;4;19;3;7.0;7;1;3;3.0;3;4
33670;0;8;1;3;17;1;8.0;1;4;1;4.0;3;2
17551;0;4;7;4;18;13;8.0;3;4;1;1.0;3;2
23019;0;3;2;4;6;13;7.0;4;10;8;3.0;3;2
10912;0;8;3;4;17;13;8.0;3;3;1;1.0;3;2
10784;0;5;6;4;10;13;2.0;2;12;1;1.0;6;4
11971;1;3;1;3;24;1;10.0;1;6;1;3.0;3;2
35241;0;4;2;2;17;18;7.0;5;3;1;1.0;6;4
13685;0;4;5;4;7;13;2.0;2;5;8;2.0;3;2
25597;1;7;3;2;8;15;4.0;1;10;3;1.0;5;4
3562;0;6;6;4;20;13;4.0;4;10;2;3.0;5;2
32001;0;7;7;4;16;1;2.0;1;1;1;4.0;3;2
15069;1;2;2;4;20;10;4.0;4;6;8;1.0;3;2
12572;0;8;7;4;22;13;2.0;1;9;1;1.0;3;2
16900;0;7;2;4;14;13;7.0;1;7;1;3.0;3;2
36085;0;10;5;4;15;13;8.0;3;8;1;4.0;3;2
3532;0;7;2;4;4;1;7.0;1;9;1;3.0;3;2
16340;1;9;1;3;9;11;4.0;4;9;2;3.0;3;5
6041;0;8;1;4;16;13;8.0;4;4;2;1.0;3;3
22927;1;7;6;4;16;13;7.0;3;4;1;3.0;3;2
6597;1;6;7;4;19;13;7.0;1;10;1;2.0;3;2
32667;0;6;7;4;17;18;7.0;5;7;1;3.0;4;4
841;1;8;7;4;10;1;8.0;1;6;1;3.0;3;4
28327;0;13;6;4;14;13;2.0;3;6;2;1.0;3;2
13631;1;12;7;4;12;13;7.0;2;3;8;1.0;3;2
16088;0;5;3;4;20;13;2.0;4;2;2;3.0;4;3
22878;1;10;3;3;19;13;7.0;4;8;2;3.0;5;2
1554;1;7;6;4;15;1;7.0;1;8;1;1.0;3;4
12933;1;6;4;4;12;13;4.0;1;4;1;1.0;3;3
28416;0;9;2;3;13;12;1.0;4;4;1;1.0;3;2
22516;1;8;2;4;19;1;2.0;1;7;1;2.0;3;4
8491;1;8;6;4;6;13;2.0;1;5;1;2.0;3;3
12025;1;4;7;4;23;13;8.0;3;6;2;2.0;3;2
6821;1;4;3;4;21;13;4.0;4;9;2;3.0;5;4
13400;0;5;7;4;23;3;4.0;5;6;1;1.0;3;3
28449;0;6;4;3;22;1;7.0;1;5;1;1.0;3;3
21558;0;4;2;4;13;1;6.0;1;9;1;2.0;3;2
24496;0;7;6;4;13;13;7.0;4;6;8;1.0;3;2
17823;0;7;7;4;14;13;7.0;6;5;1;1.0;3;2
8305;1;3;1;4;15;13;2.0;3;5;1;1.0;3;2
13314;0;4;2;4;24;1;7.0;1;6;1;3.0;3;2
3844;1;8;5;2;19;1;8.0;1;9;1;3.0;3;2
20835;0;7;4;2;22;7;7.0;2;4;4;1.0;5;2
29288;0;3;6;4;12;1;2.0;1;6;1;3.0;3;2
15458;1;9;4;4;17;13;7.0;4;1;2;3.0;5;2
9862;1;3;6;4;9;13;10.0;4;9;2;1.0;3;2
34423;0;4;7;4;2;13;7.0;1;4;1;4.0;3;3
11602;1;9;5;4;14;2;7.0;1;10;1;1.0;3;2
26926;0;3;2;4;15;1;8.0;1;4;1;1.0;4;4
2386;0;9;1;4;14;13;8.0;4;7;1;2.0;3;2
12147;0;6;7;3;10;12;7.0;4;4;2;2.0;3;3
10378;0;6;7;4;18;13;7.0;1;1;1;2.0;3;2
12012;0;4;1;4;14;13;8.0;1;4;1;2.0;3;2
6376;0;6;6;4;24;13;4.0;1;11;1;3.0;3;2
7824;0;5;4;4;18;13;4.0;4;8;2;1.0;5;2
10331;1;8;7;4;18;13;7.0;4;9;2;3.0;3;2
7278;0;4;1;4;23;13;10.0;2;8;1;2.0;4;4
7821;1;3;2;4;8;13;4.0;4;6;2;2.0;3;3
7497;0;7;6;4;14;13;10.0;2;9;3;2.0;3;3
36114;1;4;6;3;1;13;7.0;1;9;1;3.0;3;2
27871;0;10;3;2;18;13;7.0;2;3;3;2.0;3;2
11876;0;7;2;3;11;21;7.0;5;5;1;3.0;3;2
11859;0;8;1;4;17;13;10.0;4;4;2;3.0;3;2
6504;0;6;2;4;11;1;4.0;1;4;1;2.0;3;2
29377;0;4;1;2;19;13;4.0;4;5;2;3.0;2;3
30802;0;5;5;2;8;18;4.0;5;10;1;1.0;6;4
192;0;9;6;4;8;13;2.0;4;8;8;1.0;3;2
18349;1;6;1;4;8;13;7.0;4;6;2;3.0;3;2
18818;1;8;5;4;9;13;8.0;1;9;2;3.0;3;2
21114;0;3;5;4;21;12;4.0;4;8;2;2.0;3;3
9030;1;7;7;4;18;1;7.0;1;5;2;1.0;3;5
3643;0;2;3;4;22;2;4.0;1;5;1;2.0;3;2
12914;1;8;4;4;15;1;8.0;1;10;3;3.0;3;2
19685;0;7;6;4;6;13;3.0;4;5;2;3.0;5;3
12784;1;4;1;4;18;13;8.0;4;5;2;1.0;3;2
18647;1;9;2;4;16;12;7.0;5;3;2;3.0;3;2
31484;0;9;7;3;14;1;6.0;1;7;1;4.0;3;2
5919;1;7;7;4;22;1;7.0;1;6;1;3.0;3;4
12723;0;8;6;3;16;13;10.0;1;2;1;1.0;3;2
10718;1;8;1;4;7;13;10.0;3;10;1;1.0;3;2
15451;1;6;6;4;9;13;2.0;2;4;1;2.0;5;4
28769;0;5;5;4;19;13;4.0;3;5;1;1.0;3;2
17685;0;9;6;4;13;12;7.0;1;6;1;3.0;3;3
25109;1;7;7;3;11;13;7.0;2;10;1;1.0;5;3
6682;1;4;2;4;22;4;10.0;4;3;2;3.0;5;6
507;0;8;6;4;23;7;7.0;2;6;1;2.0;4;4
2023;1;9;7;4;11;13;7.0;2;9;8;3.0;3;2
13690;0;7;6;4;3;15;7.0;1;6;1;3.0;3;2
327;1;8;1;4;12;13;7.0;4;10;2;3.0;3;2
22502;0;7;1;2;8;22;7.0;5;5;2;3.0;3;2
18965;1;6;5;4;20;13;8.0;4;9;8;1.0;3;3
2393;1;7;4;4;21;13;2.0;4;8;2;2.0;3;2
17639;0;9;4;4;17;13;7.0;1;8;1;1.0;3;2
16385;0;8;1;4;19;13;7.0;4;10;2;3.0;3;3
10627;0;6;7;4;22;13;7.0;4;8;2;2.0;5;5
7707;1;8;7;4;23;13;7.0;1;9;3;3.0;3;2
20768;0;3;5;2;21;1;2.0;1;8;1;2.0;3;2
16621;1;13;5;2;15;22;8.0;4;4;2;1.0;3;2
30061;1;13;5;3;19;7;8.0;2;3;1;4.0;3;4
32735;0;4;1;4;24;13;2.0;2;3;14;1.0;2;7
30877;0;8;3;2;6;1;2.0;1;8;8;3.0;1;1
461;1;6;1;4;14;13;7.0;4;2;8;2.0;3;2
32645;0;6;4;2;4;1;10.0;1;5;1;3.0;3;2
8188;0;6;7;3;14;13;7.0;2;7;1;1.0;5;4
4375;0;4;6;2;17;13;4.0;4;7;2;1.0;4;3
15079;0;5;4;4;4;1;7.0;1;7;1;2.0;3;2
29943;1;8;4;2;19;1;7.0;1;7;1;1.0;3;2
16096;1;10;3;4;21;13;10.0;4;4;2;3.0;3;3
4678;1;7;7;4;13;13;7.0;1;4;1;1.0;3;2
12561;0;6;2;4;21;13;2.0;4;7;2;1.0;3;2
8151;0;3;7;4;21;13;10.0;3;5;1;1.0;4;2
1221;0;4;1;4;23;13;2.0;4;7;2;1.0;5;3
17054;0;5;4;4;24;4;10.0;1;9;5;3.0;2;7
7320;0;7;1;4;20;13;2.0;1;9;1;1.0;3;3
24660;1;4;2;4;13;13;8.0;4;7;4;1.0;4;4
1342;0;4;3;3;23;13;4.0;1;8;3;3.0;3;3
31498;0;4;6;3;18;13;2.0;4;8;8;4.0;4;4
29469;0;3;6;2;11;1;3.0;1;9;8;4.0;3;2
34605;0;6;3;4;16;19;10.0;5;1;8;3.0;6;5
18710;0;5;4;4;12;2;4.0;5;5;1;3.0;5;2
35508;1;8;5;4;3;10;10.0;1;8;1;1.0;3;2
19306;0;6;3;4;11;13;7.0;3;5;1;2.0;3;2
16853;0;3;1;4;19;15;4.0;1;10;5;3.0;2;7
10029;1;10;2;4;12;1;7.0;1;3;1;1.0;3;2
6763;1;9;1;4;8;13;7.0;4;8;2;3.0;5;2
24437;0;2;2;4;12;1;2.0;1;11;2;2.0;3;2
34881;0;5;2;4;13;2;10.0;4;2;2;4.0;4;3
20211;0;4;2;2;12;1;4.0;1;5;1;2.0;3;2
1701;1;7;2;4;18;13;7.0;2;6;1;3.0;3;2
20103;0;8;6;4;23;13;7.0;4;6;2;1.0;3;2
21090;0;4;5;2;17;13;10.0;2;6;1;2.0;6;4
5275;1;8;6;4;12;13;10.0;4;12;2;3.0;5;5
25591;1;3;1;4;16;1;10.0;1;7;1;1.0;3;4
1565;1;7;6;3;15;2;1.0;1;9;1;1.0;3;2
4427;1;8;5;2;22;10;7.0;1;8;1;3.0;5;3
6660;0;3;7;2;1;1;7.0;1;5;2;3.0;5;3
15806;1;5;3;4;6;21;10.0;5;11;1;2.0;6;4
4974;1;4;1;2;20;20;10.0;4;8;2;3.0;3;2
15544;0;4;3;4;20;1;8.0;1;7;3;2.0;3;4
18679;0;9;2;3;16;1;8.0;1;5;8;1.0;3;2
14235;1;4;6;4;1;3;7.0;1;4;1;3.0;3;2
3757;0;3;4;4;9;1;4.0;1;7;5;1.0;2;7
6479;1;4;5;4;24;1;7.0;1;1;1;1.0;3;2
19096;0;7;7;2;2;7;7.0;2;10;1;1.0;3;3
19957;0;4;3;4;3;13;10.0;1;7;1;3.0;5;3
13225;0;8;4;4;6;13;2.0;3;8;1;1.0;3;2
11214;0;8;5;3;9;13;7.0;2;3;4;3.0;3;3
19132;1;6;7;2;16;21;7.0;5;1;5;3.0;3;2
14965;0;8;7;3;16;1;7.0;1;8;1;3.0;3;2
15260;0;3;1;4;15;1;4.0;1;9;8;1.0;3;3
18784;0;6;2;2;23;1;7.0;1;8;1;3.0;3;2
22380;0;9;2;3;24;18;2.0;5;9;1;3.0;5;6
5727;1;3;5;4;19;1;2.0;1;10;2;1.0;5;5
255;0;5;4;4;16;13;2.0;4;12;2;1.0;4;3
34818;1;4;1;4;17;1;7.0;1;6;3;1.0;6;5
18058;1;6;7;4;13;1;8.0;1;8;1;1.0;3;2
14753;1;7;7;4;19;13;7.0;4;7;2;1.0;6;3
21058;0;7;4;2;12;8;7.0;4;2;8;2.0;3;2
1536;0;9;5;4;22;11;7.0;1;6;1;1.0;3;2
19929;1;8;6;4;15;13;7.0;4;4;2;3.0;3;2
2766;0;7;7;4;20;13;10.0;2;5;1;1.0;4;4
33439;0;5;5;1;17;13;4.0;1;9;3;4.0;3;2
13060;0;4;4;4;5;1;4.0;1;8;1;1.0;7;2
16687;0;9;1;4;2;13;2.0;1;9;1;3.0;3;4
11829;1;4;3;4;21;13;4.0;4;9;2;3.0;5;4
13867;1;11;2;4;9;13;7.0;4;2;2;1.0;3;3
13022;1;6;2;4;20;13;2.0;4;7;2;1.0;5;2
5807;1;7;5;4;12;2;2.0;5;5;2;1.0;5;3
29783;0;5;6;3;23;7;11.0;2;11;3;1.0;5;2
8385;0;8;6;4;1;13;7.0;3;7;12;3.0;5;4
3851;0;3;4;2;13;13;4.0;4;2;2;1.0;3;3
17917;1;8;7;4;18;13;11.0;3;5;1;1.0;3;2
7641;0;8;2;4;14;1;10.0;1;9;1;1.0;3;2
5597;1;9;6;4;17;13;7.0;4;7;2;1.0;3;2
6463;0;4;6;4;2;13;2.0;1;11;1;3.0;2;6
29009;0;6;1;4;22;1;4.0;1;8;3;2.0;3;2
4092;1;5;1;4;24;13;7.0;1;11;1;2.0;3;2
27880;0;4;6;2;20;1;2.0;1;5;5;1.0;2;7
16371;0;2;2;4;22;13;8.0;4;10;2;1.0;6;5
16164;1;4;6;4;16;13;4.0;4;1;2;1.0;3;2
22820;1;8;6;4;14;13;7.0;1;6;1;2.0;4;3
11785;0;6;6;4;24;1;7.0;1;9;1;3.0;3;4
8535;0;8;7;4;12;13;2.0;4;7;8;3.0;3;2
34094;0;9;1;2;17;1;7.0;1;10;1;3.0;3;2
215;1;3;2;4;20;13;2.0;3;8;8;1.0;6;5
16194;1;12;3;4;12;4;4.0;4;6;2;3.0;3;2
20436;1;8;1;2;13;9;7.0;5;5;1;2.0;6;4
9625;0;10;7;2;13;13;7.0;2;12;1;3.0;3;2
6010;0;3;6;4;6;1;4.0;1;2;1;3.0;3;2
6316;1;5;4;4;14;4;2.0;5;9;1;3.0;3;2
19203;0;5;4;4;7;13;10.0;1;3;1;2.0;3;2
2513;0;8;4;4;10;13;7.0;1;3;1;1.0;3;2
22330;0;1;6;4;17;13;10.0;4;6;2;3.0;3;2
19055;0;8;7;4;3;23;7.0;4;6;5;1.0;2;7
8400;0;5;7;3;3;13;7.0;2;8;1;3.0;3;2
7697;0;5;4;2;5;13;7.0;1;8;1;1.0;3;2
13823;1;9;1;4;14;13;7.0;4;10;2;1.0;3;2
11755;1;3;7;4;15;13;10.0;2;7;1;3.0;3;2
9424;1;7;6;4;24;13;7.0;1;6;3;3.0;3;3
20921;1;11;7;3;13;13;8.0;4;10;8;1.0;3;3
12420;1;7;6;3;17;1;7.0;1;8;1;2.0;3;2
13423;1;9;2;4;15;3;7.0;4;9;2;3.0;5;2
32072;0;9;7;2;16;22;10.0;5;10;1;4.0;3;3
7406;1;7;7;4;21;13;7.0;3;8;1;3.0;3;2
14792;0;8;1;4;1;13;7.0;2;8;1;1.0;4;4
16181;0;6;2;4;19;13;10.0;4;5;8;1.0;3;2
14752;1;8;7;4;19;13;7.0;4;7;2;1.0;6;3
8875;1;4;1;4;2;13;10.0;1;4;1;3.0;3;4
15807;0;4;2;4;8;1;4.0;1;12;2;3.0;3;3
25785;0;3;6;4;8;7;4.0;2;7;3;2.0;5;2
31637;0;2;7;3;17;8;4.0;4;6;2;1.0;3;4
13477;1;10;4;3;16;1;7.0;1;2;5;2.0;2;7
14585;1;7;4;3;22;13;2.0;4;9;8;3.0;5;2
20599;0;6;1;4;16;13;1.0;4;7;2;1.0;7;4
6145;1;10;5;4;13;13;7.0;2;5;1;1.0;3;2
7542;0;4;2;4;16;13;2.0;1;5;2;3.0;3;2
28089;0;3;7;2;17;13;10.0;1;3;1;1.0;3;2
1561;0;5;7;4;20;13;8.0;4;8;1;1.0;3;4
18701;1;4;5;4;20;13;2.0;4;5;2;1.0;5;5
7111;0;7;7;3;22;1;7.0;1;10;1;3.0;3;2
20763;0;5;7;2;3;1;2.0;1;7;1;2.0;4;3
34425;0;9;4;4;15;13;7.0;4;4;2;3.0;5;2
13686;1;4;6;4;21;1;4.0;1;6;1;2.0;3;2
20386;0;9;5;2;13;13;7.0;2;6;3;2.0;3;4
